year,locationabbr,locationdesc,class,topic,question,response,break_out,break_out_category,sample_size,data_value,data_value_unit,data_value_type,datasource,classid,topicid,locationid,breakoutid,breakoutcategoryid,questionid,responseid,display_order,data_value_footnote_symbol,data_value_footnote
2019,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,52,11.1,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP068,1,,
2019,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,52,4.7,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP069,1,,
2019,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,52,25.2,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP070,1,,
2019,US,"All States, DC and Territories (median) **",Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,52,58.8,%,Crude Prevalence,BRFSS,CLASS17,TOPIC55,99,BO1,CAT1,_SMOKER3,RESP071,1,,
2019,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when mental health status not good (variable calculated from one or more BRFSS questions),Zero days when mental health not good,Overall,Overall,52,61.4,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_MENT14D,RESP222,1,,
2019,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when mental health status not good (variable calculated from one or more BRFSS questions),1-13 days when mental health not good,Overall,Overall,52,24.9,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_MENT14D,RESP223,1,,
2019,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when mental health status not good (variable calculated from one or more BRFSS questions),14+ days when mental health not good,Overall,Overall,52,13.8,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_MENT14D,RESP224,1,,
2019,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when physical health status not good (variable calculated from one or more BRFSS questions),Zero days when physical health not good,Overall,Overall,52,63,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_PHYS14D,RESP219,1,,
2019,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when physical health status not good (variable calculated from one or more BRFSS questions),1-13 days when physical health not good,Overall,Overall,52,24.6,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_PHYS14D,RESP220,1,,
2019,US,"All States, DC and Territories (median) **",Days of Poor Health,Healthy Days,Days when physical health status not good (variable calculated from one or more BRFSS questions),14+ days when physical health not good,Overall,Overall,52,12.6,%,Crude Prevalence,BRFSS,CLASS20,TOPIC71,99,BO1,CAT1,_PHYS14D,RESP221,1,,
2022,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because you could not afford it?,No,Overall,Overall,54,89.9,%,Crude Prevalence,BRFSS,CLASS07,TOPIC28,99,BO1,CAT1,MEDCOST1,RESP054,2169,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because you could not afford it?,Yes,Overall,Overall,54,10.1,%,Crude Prevalence,BRFSS,CLASS07,TOPIC28,99,BO1,CAT1,MEDCOST1,RESP046,2168,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,54,63.7,%,Crude Prevalence,BRFSS,CLASS09,TOPIC32,99,BO1,CAT1,HIVTST7,RESP054,1798,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,54,36.3,%,Crude Prevalence,BRFSS,CLASS09,TOPIC32,99,BO1,CAT1,HIVTST7,RESP046,1797,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,54,32.3,%,Crude Prevalence,BRFSS,CLASS11,TOPIC26,99,BO1,CAT1,_FLSHOT7,RESP054,3348,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,No,Overall,Overall,54,95.6,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP054,610,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,54,4.4,%,Crude Prevalence,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP046,609,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",No,Overall,Overall,54,86.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC19,99,BO1,CAT1,DECIDE,RESP054,834,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Disability status,"Do you have serious difficulty concentrating, remembering, or making decisions?",Yes,Overall,Overall,54,13.4,%,Crude Prevalence,BRFSS,CLASS05,TOPIC19,99,BO1,CAT1,DECIDE,RESP046,833,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,54,86.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC19,99,BO1,CAT1,DIFFWALK,RESP054,1114,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,54,13.3,%,Crude Prevalence,BRFSS,CLASS05,TOPIC19,99,BO1,CAT1,DIFFWALK,RESP046,1113,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,54,28.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC21,99,BO1,CAT1,EDUCA,RESP024,1340,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,54,28.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC21,99,BO1,CAT1,EDUCA,RESP022,1338,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,54,9.8,%,Crude Prevalence,BRFSS,CLASS05,TOPIC21,99,BO1,CAT1,EDUCA,RESP021,1337,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,54,30.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC21,99,BO1,CAT1,EDUCA,RESP023,1339,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Employed,Overall,Overall,54,49.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP137,1433,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,54,4.4,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP141,1437,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,54,2.3,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP028,1435,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,54,2.4,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP027,1436,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Retired,Overall,Overall,54,21.2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP031,1439,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,54,9.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP172,1434,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Student,Overall,Overall,54,4.4,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP030,1438,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,54,5.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC22,99,BO1,CAT1,EMPLOY1,RESP032,1440,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Hearing,Adults who reported being deaf,No,Overall,Overall,54,92.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC70,99,BO1,CAT1,DEAF,RESP054,778,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Hearing,Adults who reported being deaf,Yes,Overall,Overall,54,7.4,%,Crude Prevalence,BRFSS,CLASS05,TOPIC70,99,BO1,CAT1,DEAF,RESP046,777,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$100,000 - 199,999",Overall,Overall,54,20.5,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME1,RESP231,1858,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$15,000 - 24,999",Overall,Overall,54,9.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME1,RESP017,1854,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$200,000+",Overall,Overall,54,5.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME1,RESP232,1859,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$25,000 - 34,999",Overall,Overall,54,12.5,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME1,RESP018,1855,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$35,000 -  49,999",Overall,Overall,54,13.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME1,RESP019,1856,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"$50,000 - 99,999",Overall,Overall,54,30,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME1,RESP230,1857,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Income,What is your annual household income?,"Less than $15,000",Overall,Overall,54,6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC33,99,BO1,CAT1,INCOME1,RESP016,1853,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,54,10.9,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP034,2001,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,54,50.5,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP033,2000,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,54,23.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP037,2004,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,54,5,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP038,2005,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,54,2,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP036,2003,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,54,7.3,%,Crude Prevalence,BRFSS,CLASS05,TOPIC38,99,BO1,CAT1,MARITAL,RESP035,2002,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,54,1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP090,2885,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,54,1.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP091,2884,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,54,67.3,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP095,2880,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,54,13.6,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP094,2881,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,54,5.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP092,2883,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,54,11.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC39,99,BO1,CAT1,_CHLDCNT,RESP093,2882,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"American Indian or Alaskan Native, non-Hispanic",Overall,Overall,52,1.1,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP196,2310,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Asian, non-Hispanic",Overall,Overall,54,2.7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP197,2311,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Black, non-Hispanic",Overall,Overall,54,7,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP195,2309,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,54,9.3,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP007,2315,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"MultiRacial, non-Hispanic",Overall,Overall,54,3,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP200,2314,**,** Median value reported with no confidence intervals.
2022,US,"All States, DC and Territories (median) **",Demographics,Race,What is your race/ethnicity?,"Native Hawaiian or other Pacific Islander, non-Hispanic",Overall,Overall,54,0,%,Crude Prevalence,BRFSS,CLASS05,TOPIC48,99,BO1,CAT1,RACE8,RESP198,2312,**,** Median value reported with no confidence intervals.
